speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_0,cluster_1,cluster_4,cluster_2,cluster_5,cluster_6,cluster_14,cluster_15,cluster_18,cluster_9,cluster_17,cluster_10,cluster_8,cluster_16,cluster_13,cluster_19,cluster_20,cluster_21,cluster_11,cluster_3,cluster_12,cluster_7,cluster_0_p,cluster_1_p,cluster_4_p,cluster_2_p,cluster_5_p,cluster_6_p,cluster_14_p,cluster_15_p,cluster_18_p,cluster_9_p,cluster_17_p,cluster_10_p,cluster_8_p,cluster_16_p,cluster_13_p,cluster_19_p,cluster_20_p,cluster_21_p,cluster_11_p,cluster_3_p,cluster_12_p,cluster_7_p,n
10060,880047101,FRIEDEL,SAMUEL,H,MD,M,D,7.0,voting,19630523,1898-04-18,1898,1963,65,88100600,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10356,880061770,MCGOVERN,GEORGE,S,SD,M,D,,voting,19630627,1922-07-19,1922,1963,41,88103561,0.0,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.1,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9984,880063001,ALLOTT,GORDON,S,CO,M,R,,voting,19630709,1907-01-02,1907,1963,56,88099841,0.0,0,0,1,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10092,880070112,RUMSFELD,DONALD,H,IL,M,R,13.0,voting,19630729,1932-07-09,1932,1963,31,88100920,0.0,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,880085238,HUMPHREY,HUBERT,S,MN,M,D,,voting,19630903,1911-05-27,1911,1963,52,88104251,0.0,0,0,0,5,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9984,880156699,ALLOTT,GORDON,S,CO,M,R,,voting,19640206,1907-01-02,1907,1964,57,88099841,0.0,0,0,4,6,0,4,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2,0.3,0.0,0.2,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,20
10356,880166808,MCGOVERN,GEORGE,S,SD,M,D,,voting,19640221,1922-07-19,1922,1964,42,88103561,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10555,880188332,WYDLER,JOHN,H,NY,M,R,4.0,voting,19640325,1924-06-09,1924,1964,40,88105550,0.0,0,0,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10181,880212069,SCOTT,HUGH,S,PA,M,R,,voting,19640430,1900-11-11,1900,1964,64,88101811,0.0,0,4,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.1,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,890044922,LONG,RUSSELL,S,LA,M,D,,voting,19650504,1918-11-03,1918,1965,47,89106221,0.0,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10315,890076604,CHURCH,FRANK,S,ID,M,D,,voting,19650624,1924-07-25,1924,1965,41,89103151,0.0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10231,890102629,GROSS,HAROLD,H,IA,M,R,3.0,voting,19650728,1899-06-30,1899,1965,66,89102310,0.0,0,0,2,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,890118406,HOLLAND,SPESSARD,S,FL,M,D,,voting,19650823,1892-07-10,1892,1965,73,89099231,2.8934873344936415e-11,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9930,890124564,KING,DAVID,H,UT,M,D,2.0,voting,19650901,1917-06-20,1917,1965,48,89099300,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9923,890281643,HOLLAND,SPESSARD,S,FL,M,D,,voting,19660914,1892-07-10,1892,1966,74,89099231,1.98158980101344e-08,2,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10269,890297150,PEARSON,JAMES,S,KS,M,R,,voting,19661006,1920-05-07,1920,1966,46,89102691,0.0,0,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10637,890304427,REUSS,HENRY,H,WI,M,D,5.0,voting,19661013,1912-02-22,1912,1966,54,89106370,0.0,0,0,0,2,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10479,900035984,ANDERSON,JOHN,H,IL,M,R,16.0,voting,19670406,1922-02-15,1922,1967,45,90104790,0.0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10342,900036088,HUTCHINSON,J.,H,MI,M,R,4.0,voting,19670406,1914-10-13,1914,1967,53,90103420,0.0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10231,900037751,GROSS,HAROLD,H,IA,M,R,3.0,voting,19670411,1899-06-30,1899,1967,68,90102310,0.0,0,0,0,1,0,1,0,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.8,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10158,900054252,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19670515,1903-03-16,1903,1967,64,90101581,0.0,0,0,1,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10666,900080450,ERLENBORN,JOHN,H,IL,M,R,14.0,voting,19670626,1927-02-08,1927,1967,40,90106660,0.0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10337,900083346,HENDERSON,DAVID,H,NC,M,D,3.0,voting,19670628,1921-04-16,1921,1967,46,90103370,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10072,900101656,MACGREGOR,CLARK,H,MN,M,R,3.0,voting,19670808,1922-07-12,1922,1967,45,90100720,0.0,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10269,900108591,PEARSON,JAMES,S,KS,M,R,,voting,19670816,1920-05-07,1920,1967,47,90102691,0.0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10353,900145385,MADDEN,RAY,H,IN,M,D,1.0,voting,19671020,1892-02-25,1892,1967,75,90103530,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10144,900151563,HALPERN,SEYMOUR,H,NY,M,R,6.0,voting,19671031,1913-11-19,1913,1967,54,90101440,0.0,1,0,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10144,900175168,HALPERN,SEYMOUR,H,NY,M,R,6.0,voting,19671204,1913-11-19,1913,1967,54,90101440,0.0,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9845,900249994,LONG,EDWARD,S,MO,M,D,,voting,19680522,1908-07-18,1908,1968,60,90098451,0.0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10356,900267240,MCGOVERN,GEORGE,S,SD,M,D,,voting,19680621,1922-07-19,1922,1968,46,90103561,0.0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10053,900282588,DOMINICK,PETER,S,CO,M,R,,voting,19680715,1915-07-07,1915,1968,53,90100531,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10335,910017832,HECHLER,KENNETH,H,WV,M,D,4.0,voting,19690315,1914-09-20,1914,1969,55,91103350,0.0,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10188,910052247,TUNNEY,JOHN,H,CA,M,D,38.0,voting,19690709,1934-06-26,1934,1969,35,91101880,0.0,0,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10200,910083214,BROOKE,EDWARD,S,MA,M,R,,voting,19690918,1919-10-26,1919,1969,50,91102001,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10012,910112142,MILLER,JACK,S,IA,M,R,,voting,19691106,1916-06-06,1916,1969,53,91100121,0.0,1,0,2,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.2,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10315,910201138,CHURCH,FRANK,S,ID,M,D,,voting,19700430,1924-07-25,1924,1970,46,91103151,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9984,910292951,ALLOTT,GORDON,S,CO,M,R,,voting,19701005,1907-01-02,1907,1970,63,91099841,0.0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10143,910328500,HALL,DURWARD,H,MO,M,R,7.0,voting,19701219,1910-09-14,1910,1970,60,91101430,0.0007273103351042,4,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10315,920002960,CHURCH,FRANK,S,ID,M,D,,voting,19710129,1924-07-25,1924,1971,47,92103151,0.0,2,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10145,920032836,HART,PHILIP,S,MI,M,D,,voting,19710429,1912-12-10,1912,1971,59,92101451,0.0,4,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10093,920036317,SAXBE,WILLIAM,S,OH,M,R,,voting,19710510,1916-06-24,1916,1971,55,92100931,2.664091763084588e-17,1,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10419,920039589,FREY,LOUIS,H,FL,M,R,5.0,voting,19710517,1934-01-11,1934,1971,37,92104190,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10
10832,920108971,KASTENMEIER,ROBERT,H,WI,M,D,2.0,voting,19711004,1924-01-24,1924,1971,47,92108320,0.0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10362,920114829,NELSON,GAYLORD,S,WI,M,D,,voting,19711015,1916-06-04,1916,1971,55,92103621,0.0,2,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0.1,0.1,0.1,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,20
10425,920121088,HUMPHREY,HUBERT,S,MN,M,D,,voting,19711029,1911-05-27,1911,1971,60,92104251,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10334,920148097,HAYS,WAYNE,H,OH,M,D,18.0,voting,19711130,1911-05-13,1911,1971,60,92103340,0.0,0,0,3,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.2,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10161,920192143,MCGEE,GALE,S,WY,M,D,,voting,19720309,1915-03-17,1915,1972,57,92101611,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
11319,920218956,MINK,PATSY,H,HI,F,D,2.0,voting,19720509,1927-12-06,1927,1972,45,92113190,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10522,920222002,MIKVA,ABNER,H,IL,M,D,2.0,voting,19720516,1926-01-21,1926,1972,46,92105220,0.0,0,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.4,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10061,920242090,FULBRIGHT,JAMES,S,AR,M,D,,voting,19720623,1905-04-09,1905,1972,67,92100611,0.0,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10093,920259195,SAXBE,WILLIAM,S,OH,M,R,,voting,19720727,1916-06-24,1916,1972,56,92100931,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,920274280,KENNEDY,EDWARD,S,MA,M,D,,voting,19720816,1932-02-22,1932,1972,40,92114941,0.0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10282,920302849,SCHERLE,WILLIAM,H,IA,M,R,7.0,voting,19721003,1923-03-14,1923,1972,49,92102820,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10117,930019584,BUCKLEY,JAMES,S,NY,M,C,,voting,19730314,1923-03-09,1923,1973,50,93101171,0.0,0,2,3,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.3,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10419,930049122,FREY,LOUIS,H,FL,M,R,9.0,voting,19730522,1934-01-11,1934,1973,39,93104190,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10286,930111797,SPARKMAN,JOHN,S,AL,M,D,,voting,19730912,1899-12-20,1899,1973,74,93102861,0.0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10419,930219287,FREY,LOUIS,H,FL,M,R,9.0,voting,19740423,1934-01-11,1934,1974,40,93104190,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,930230908,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740514,1911-05-27,1911,1974,63,93104251,0.0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10637,930265091,REUSS,HENRY,H,WI,M,D,5.0,voting,19740628,1912-02-22,1912,1974,62,93106370,0.0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,930291602,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740821,1911-05-27,1911,1974,63,93104251,0.0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10747,940000433,SEIBERLING,JOHN,H,OH,M,D,14.0,voting,19750114,1918-09-08,1918,1975,57,94107470,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11231,940003019,BROWN,GEORGE,H,CA,M,D,36.0,voting,19750123,1920-03-06,1920,1975,55,94112310,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10425,940007897,HUMPHREY,HUBERT,S,MN,M,D,,voting,19750217,1911-05-27,1911,1975,64,94104251,0.0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10419,940027663,FREY,LOUIS,H,FL,M,R,9.0,voting,19750320,1934-01-11,1934,1975,41,94104190,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11189,940034161,HELMS,JESSE,S,NC,M,R,,voting,19750326,1921-10-18,1921,1975,54,94111891,0.0,1,0,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11903,940051168,CONYERS,JOHN,H,MI,M,D,1.0,voting,19750501,1929-05-16,1929,1975,46,94119030,0.0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10973,940057022,RUSSO,MARTIN,H,IL,M,D,3.0,voting,19750514,1944-01-23,1944,1975,31,94109730,0.0,0,0,0,0,1,1,1,0,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10200,940065039,BROOKE,EDWARD,S,MA,M,R,,voting,19750602,1919-10-26,1919,1975,56,94102001,0.0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10478,940100006,AMBRO,JEROME,H,NY,M,D,3.0,voting,19750710,1928-06-27,1928,1975,47,94104780,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
