speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_4,cluster_5,cluster_1,cluster_2,cluster_13,cluster_15,cluster_7,cluster_8,cluster_14,cluster_9,cluster_6,cluster_20,cluster_3,cluster_16,cluster_11,cluster_19,cluster_18,cluster_12,cluster_0,cluster_17,cluster_10,cluster_4_p,cluster_5_p,cluster_1_p,cluster_2_p,cluster_13_p,cluster_15_p,cluster_7_p,cluster_8_p,cluster_14_p,cluster_9_p,cluster_6_p,cluster_20_p,cluster_3_p,cluster_16_p,cluster_11_p,cluster_19_p,cluster_18_p,cluster_12_p,cluster_0_p,cluster_17_p,cluster_10_p,n
10773,980257446,DIXON,ALAN,S,IL,M,D,,voting,19840920,1927-07-07,1927,1984,57,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10931,980257707,KASSEBAUM,NANCY,S,KS,F,R,,voting,19840920,1932-07-29,1932,1984,52,0.0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10872,980258401,AUCOIN,LES,H,OR,M,D,1.0,voting,19840920,1942-10-21,1942,1984,42,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11265,980262944,NICKLES,DON,S,OK,M,R,,voting,19840928,1948-12-06,1948,1984,36,0.0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10818,980272400,DANFORTH,JOHN,S,MO,M,R,,voting,19841004,1936-09-05,1936,1984,48,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11535,980274537,BIDEN,JOSEPH,S,DE,M,D,,voting,19841005,1942-11-20,1942,1984,42,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12021,980278114,LEVIN,SANDER,H,MI,M,D,17.0,voting,19841010,1931-09-06,1931,1984,53,0.0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12021,980278223,LEVIN,SANDER,H,MI,M,D,17.0,voting,19841010,1931-09-06,1931,1984,53,0.0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10624,990000344,MATHIAS,CHARLES,S,MD,M,R,,voting,19850103,1922-07-24,1922,1985,63,0.0,3,18,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.03333333333333333,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10821,990001665,DURENBERGER,DAVID,S,MN,M,R,,voting,19850124,1934-08-19,1934,1985,51,0.0,8,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10821,990001667,DURENBERGER,DAVID,S,MN,M,R,,voting,19850124,1934-08-19,1934,1985,51,0.0,2,35,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0.875,0.025,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
10610,990001973,HART,GARY,S,CO,M,D,,voting,19850129,1936-11-28,1936,1985,49,0.0,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11143,990008789,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19850228,1927-03-16,1927,1985,58,0.0,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11897,990012436,COATS,DANIEL,H,IN,M,R,4.0,voting,19850319,1943-05-16,1943,1985,42,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11154,990019387,SCHROEDER,PATRICIA,H,CO,F,D,1.0,voting,19850415,1940-07-30,1940,1985,45,0.0,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11680,990026731,FRANK,BARNEY,H,MA,M,D,4.0,voting,19850429,1940-03-31,1940,1985,45,0.0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11592,990026734,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,19850429,1934-09-10,1934,1985,51,0.0,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10700,990028652,TRIBLE,PAUL,S,VA,M,R,,voting,19850502,1946-12-29,1946,1985,39,0.0,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.3888888888888889,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11028,990029040,GLENN,JOHN,S,OH,M,D,,voting,19850503,1921-07-18,1921,1985,64,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10793,990030394,QUAYLE,JAMES,S,IN,M,R,,voting,19850507,1947-02-04,1947,1985,38,0.0,5,15,21,56,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.050505050505050504,0.15151515151515152,0.21212121212121213,0.5656565656565656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99
11897,990032317,COATS,DANIEL,H,IN,M,R,4.0,voting,19850509,1943-05-16,1943,1985,42,0.0,5,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.7,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10783,990032322,KEMP,JACK,H,NY,M,R,31.0,voting,19850509,1935-07-13,1935,1985,50,0.0,3,5,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11897,990032323,COATS,DANIEL,H,IN,M,R,4.0,voting,19850509,1943-05-16,1943,1985,42,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10783,990032326,KEMP,JACK,H,NY,M,R,31.0,voting,19850509,1935-07-13,1935,1985,50,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11897,990032327,COATS,DANIEL,H,IN,M,R,4.0,voting,19850509,1943-05-16,1943,1985,42,0.0,2,8,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11254,990032330,KASICH,JOHN,H,OH,M,R,12.0,voting,19850509,1952-05-13,1952,1985,33,0.0,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11254,990032332,KASICH,JOHN,H,OH,M,R,12.0,voting,19850509,1952-05-13,1952,1985,33,0.0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10903,990036352,FASCELL,DANTE,H,FL,M,D,19.0,voting,19850516,1917-03-09,1917,1985,68,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11143,990037605,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19850520,1927-03-16,1927,1985,58,0.0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10739,990037606,MCCLURE,JAMES,S,ID,M,R,,voting,19850520,1924-12-27,1924,1985,61,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11072,990037817,ROSTENKOWSKI,DANIEL,H,IL,M,D,8.0,voting,19850521,1928-01-02,1928,1985,57,0.0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11014,990046525,DARDEN,GEORGE,H,GA,M,D,7.0,voting,19850606,1943-11-22,1943,1985,42,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10878,990051564,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19850617,1943-07-28,1943,1985,42,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10723,990056606,FUQUA,DON,H,FL,M,D,2.0,voting,19850621,1933-08-20,1933,1985,52,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10872,990062901,AUCOIN,LES,H,OR,M,D,1.0,voting,19850710,1942-10-21,1942,1985,43,0.0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11388,990073919,STEVENS,TED,S,AK,M,R,,voting,19850730,1923-11-18,1923,1985,62,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10611,990077551,HAWKINS,PAULA,S,FL,F,R,,voting,19850801,1927-01-24,1927,1985,58,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10860,990084059,TAUKE,THOMAS,H,IA,M,R,2.0,voting,19850918,1950-10-11,1950,1985,35,7.244770671960869e-12,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11688,990086381,KILDEE,DALE,H,MI,M,D,7.0,voting,19850924,1929-09-16,1929,1985,56,0.0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11186,990092546,GRAMM,PHIL,S,TX,M,R,,voting,19851004,1942-07-08,1942,1985,43,0.0,6,1,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.05,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11186,990093896,GRAMM,PHIL,S,TX,M,R,,voting,19851007,1942-07-08,1942,1985,43,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11186,990097112,GRAMM,PHIL,S,TX,M,R,,voting,19851009,1942-07-08,1942,1985,43,0.0,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12144,990098724,SMITH,CHRISTOPHER,H,NJ,M,R,4.0,voting,19851010,1953-03-04,1953,1985,32,0.0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11409,990099219,DODD,CHRISTOPHER,S,CT,M,D,,voting,19851010,1944-05-27,1944,1985,41,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,990099456,DOMENICI,PETE,S,NM,M,R,,voting,19851010,1932-05-07,1932,1985,53,0.0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,990099658,DOMENICI,PETE,S,NM,M,R,,voting,19851010,1932-05-07,1932,1985,53,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10829,990106500,HAWKINS,AUGUSTUS,H,CA,M,D,29.0,voting,19851024,1907-08-31,1907,1985,78,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11102,990112026,CHAFEE,JOHN,S,RI,M,R,,voting,19851031,1922-10-22,1922,1985,63,0.0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11030,990112271,GRADISON,WILLIS,H,OH,M,R,2.0,voting,19851101,1928-12-28,1928,1985,57,0.0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11713,990112299,STARK,FORTNEY,H,CA,M,D,9.0,voting,19851101,1931-11-11,1931,1985,54,0.0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11066,990113261,PACKWOOD,ROBERT,S,OR,M,R,,voting,19851101,1932-09-11,1932,1985,53,0.0,7,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.14285714285714285,0.17857142857142858,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
11066,990114314,PACKWOOD,ROBERT,S,OR,M,R,,voting,19851105,1932-09-11,1932,1985,53,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11186,990114331,GRAMM,PHIL,S,TX,M,R,,voting,19851105,1942-07-08,1942,1985,43,0.0,15,14,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3125,0.2916666666666667,0.020833333333333332,0.3541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
10830,990114350,HEINZ,HENRY,S,PA,M,R,,voting,19851105,1938-10-23,1938,1985,47,0.0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10659,990114390,CHILES,LAWTON,S,FL,M,D,,voting,19851105,1930-04-03,1930,1985,55,0.0,9,19,5,12,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18,0.38,0.1,0.24,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
10659,990114393,CHILES,LAWTON,S,FL,M,D,,voting,19851105,1930-04-03,1930,1985,55,0.0,4,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.15,0.05,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11360,990114546,DOMENICI,PETE,S,NM,M,R,,voting,19851105,1932-05-07,1932,1985,53,0.0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11186,990114919,GRAMM,PHIL,S,TX,M,R,,voting,19851106,1942-07-08,1942,1985,43,0.0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10659,990116995,CHILES,LAWTON,S,FL,M,D,,voting,19851107,1930-04-03,1930,1985,55,0.0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11320,990118358,MOAKLEY,JOHN,H,MA,M,D,9.0,voting,19851112,1927-04-27,1927,1985,58,0.0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11694,990118558,LUNGREN,DANIEL,H,CA,M,R,42.0,voting,19851112,1946-09-22,1946,1985,39,0.0,38,46,24,92,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18627450980392157,0.22549019607843138,0.11764705882352941,0.45098039215686275,0.014705882352941176,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204
10713,990125519,BOSCHWITZ,RUDOLPH,S,MN,M,R,,voting,19851121,1930-11-07,1930,1985,55,0.0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10821,990125557,DURENBERGER,DAVID,S,MN,M,R,,voting,19851121,1934-08-19,1934,1985,51,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11829,990127576,COCHRAN,THAD,S,MS,M,R,,voting,19851122,1937-12-07,1937,1985,48,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10739,990128962,MCCLURE,JAMES,S,ID,M,R,,voting,19851123,1924-12-27,1924,1985,61,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,990129434,DOMENICI,PETE,S,NM,M,R,,voting,19851202,1932-05-07,1932,1985,53,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10768,990130101,CRANSTON,ALAN,S,CA,M,D,,voting,19851203,1914-06-19,1914,1985,71,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11072,990142657,ROSTENKOWSKI,DANIEL,H,IL,M,D,8.0,voting,19851217,1928-01-02,1928,1985,57,0.3235938243185662,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12093,990142971,RANGEL,CHARLES,H,NY,M,D,16.0,voting,19851217,1930-06-11,1930,1985,55,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11264,990146364,MURKOWSKI,FRANK,S,AK,M,R,,voting,19851219,1933-03-28,1933,1985,52,0.0,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11143,990155161,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19860225,1927-03-16,1927,1986,59,0.0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10713,990158530,BOSCHWITZ,RUDOLPH,S,MN,M,R,,voting,19860304,1930-11-07,1930,1986,56,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11409,990159352,DODD,CHRISTOPHER,S,CT,M,D,,voting,19860305,1944-05-27,1944,1986,42,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
